Customer ID,Gender,Senior Citizen,Dependents,Tenure(Months),Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn
6702-OHFWR,Male,TRUE,FALSE,1,FALSE,,DSL,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,43.29999924,43.29999924,TRUE
5296-BFCYD,Male,FALSE,TRUE,46,TRUE,FALSE,No,,,,,,,Two year,TRUE,Mailed check,20.10000038,936.8499756,FALSE
4510-PYUSH,Female,TRUE,FALSE,38,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Credit card (automatic),57.15000153,2250.649902,TRUE
9359-JANWS,Female,FALSE,FALSE,65,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Two year,FALSE,Credit card (automatic),58.90000153,3857.100098,FALSE
7517-SAWMO,Female,FALSE,FALSE,19,TRUE,FALSE,Fiber optic,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,73.19999695,1441.099976,TRUE
4143-HHPMK,Male,FALSE,FALSE,52,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,85.34999847,4338.600098,TRUE
3279-DYZQM,Male,FALSE,TRUE,71,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.45000076,1378.449951,FALSE
7054-LGEQW,Female,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,45.95000076,45.95000076,TRUE
0523-VNGTF,Female,TRUE,FALSE,52,FALSE,,DSL,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,50.5,2566.300049,FALSE
9575-IWCAZ,Male,FALSE,FALSE,6,TRUE,TRUE,No,,,,,,,One year,FALSE,Mailed check,25.10000038,171,FALSE
7105-MXJLL,Female,TRUE,FALSE,26,TRUE,FALSE,DSL,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,One year,FALSE,Mailed check,60.70000076,1597.400024,FALSE
7064-FRRSW,Male,TRUE,FALSE,48,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,99,4744.350098,FALSE
7940-UQQUG,Female,FALSE,TRUE,64,TRUE,TRUE,Fiber optic,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,One year,TRUE,Bank transfer (automatic),104.4000015,6721.600098,FALSE
0923-PNFUB,Female,FALSE,FALSE,3,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,FALSE,Electronic check,83.75,247.25,TRUE
3961-SXAXY,Male,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),44.04999924,44.04999924,FALSE
7010-BRBUU,Male,FALSE,TRUE,72,TRUE,TRUE,No,,,,,,,Two year,FALSE,Credit card (automatic),24.10000038,1734.650024,FALSE
3566-HJGPK,Male,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,45.54999924,45.54999924,FALSE
3062-ICYZQ,Female,FALSE,TRUE,51,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,93.80000305,4539.350098,FALSE
9938-PRCVK,Female,FALSE,TRUE,41,TRUE,FALSE,No,,,,,,,Two year,FALSE,Bank transfer (automatic),19.70000076,804.25,FALSE
0973-KYVNF,Female,FALSE,TRUE,72,TRUE,FALSE,DSL,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Two year,TRUE,Credit card (automatic),70.65000153,5011.149902,FALSE
5129-HHMZC,Female,FALSE,FALSE,43,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Two year,FALSE,Credit card (automatic),86.44999695,3574.5,FALSE
9637-CDTKZ,Male,FALSE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),114.0999985,8086.399902,FALSE
3946-JEWRQ,Male,FALSE,FALSE,47,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,One year,TRUE,Credit card (automatic),95.19999695,4563,FALSE
7873-CVMAW,Male,FALSE,FALSE,72,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Credit card (automatic),88.55000305,6362.350098,FALSE
0463-WZZKO,Male,FALSE,FALSE,3,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Credit card (automatic),20.75,67.09999847,FALSE
3494-JCHRQ,Male,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,70.05000305,70.05000305,TRUE
6474-FVJLC,Male,FALSE,FALSE,2,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,86,165.4499969,TRUE
4524-QCSSM,Male,FALSE,FALSE,26,FALSE,,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),44.65000153,1156.550049,FALSE
5832-EXGTT,Male,FALSE,TRUE,29,TRUE,FALSE,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Mailed check,60.20000076,1834.150024,FALSE
8840-DQLGN,Female,TRUE,FALSE,35,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),100.5,3653.350098,TRUE
2039-JONDJ,Male,FALSE,FALSE,27,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,One year,FALSE,Bank transfer (automatic),55.45000076,1477.650024,FALSE
7217-JYHOQ,Male,FALSE,TRUE,24,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Month-to-month,TRUE,Credit card (automatic),70.30000305,1706.449951,FALSE
6695-FRVEC,Male,FALSE,TRUE,67,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Two year,TRUE,Bank transfer (automatic),60.40000153,3953.699951,FALSE
4547-LYTDD,Female,FALSE,FALSE,16,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,72.65000153,1194.300049,TRUE
9894-QMIMJ,Female,FALSE,FALSE,23,TRUE,FALSE,DSL,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,One year,FALSE,Bank transfer (automatic),55.79999924,1327.849976,FALSE
8069-YQQAJ,Male,FALSE,FALSE,14,FALSE,,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,31.10000038,419.7000122,FALSE
6770-XUAGN,Female,FALSE,TRUE,1,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Electronic check,21,21,TRUE
4193-ORFCL,Female,TRUE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,45.09999847,45.09999847,TRUE
1636-NTNCO,Male,TRUE,FALSE,4,FALSE,,DSL,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Credit card (automatic),50.95000076,207.3500061,FALSE
3466-WAESX,Male,FALSE,TRUE,16,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,69.09999847,1083.699951,FALSE
9281-PKKZE,Female,FALSE,FALSE,46,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,43.95000076,2007.849976,FALSE
3638-VBZTA,Male,FALSE,TRUE,68,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),86.5,5882.75,FALSE
7459-IMVYU,Male,FALSE,FALSE,38,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,69.94999695,2657.550049,FALSE
7776-QWNFX,Male,TRUE,FALSE,30,TRUE,FALSE,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),50.40000153,1527.5,TRUE
6689-TCZHQ,Female,TRUE,FALSE,5,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Electronic check,78.94999695,378.3999939,TRUE
8563-OYMQY,Male,FALSE,FALSE,17,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Credit card (automatic),90.94999695,1612.199951,FALSE
0754-EEBDC,Male,FALSE,TRUE,4,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.89999962,76.65000153,FALSE
5777-ZPQNC,Female,FALSE,FALSE,12,TRUE,FALSE,No,,,,,,,One year,FALSE,Electronic check,20.14999962,260.7000122,FALSE
1951-IEYXM,Male,FALSE,TRUE,72,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),90.59999847,6441.850098,FALSE
3318-NMQXL,Male,FALSE,FALSE,3,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,92,266.7999878,FALSE
3143-ILDAL,Male,FALSE,FALSE,56,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,94.44999695,5124.600098,TRUE
1022-RKXDR,Female,FALSE,FALSE,41,TRUE,TRUE,No,,,,,,,One year,TRUE,Mailed check,24.85000038,962.25,FALSE
2361-FJWNO,Male,FALSE,FALSE,40,FALSE,,DSL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,One year,FALSE,Credit card (automatic),36,1382.900024,FALSE
2272-UOINI,Female,FALSE,FALSE,7,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,78.5,571.0499878,FALSE
8232-UTFOZ,Male,FALSE,FALSE,69,TRUE,FALSE,No,,,,,,,Two year,FALSE,Credit card (automatic),19.95000076,1399.349976,FALSE
3750-YHRYO,Male,FALSE,TRUE,7,TRUE,FALSE,No,,,,,,,One year,FALSE,Mailed check,20.64999962,150,FALSE
6637-KYRCV,Female,FALSE,TRUE,5,FALSE,,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,30.5,167.1999969,FALSE
5668-MEISB,Female,FALSE,TRUE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Two year,FALSE,Credit card (automatic),106.0999985,7657.399902,FALSE
0129-QMPDR,Male,FALSE,TRUE,44,TRUE,FALSE,No,,,,,,,One year,TRUE,Bank transfer (automatic),20.5,865.0499878,FALSE
7188-CBBBA,Female,FALSE,FALSE,65,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,One year,TRUE,Electronic check,95.5,6153.850098,FALSE
5356-CSVSQ,Female,FALSE,FALSE,3,TRUE,TRUE,DSL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Month-to-month,FALSE,Electronic check,64.59999847,174.1999969,FALSE
3221-CJMSG,Male,FALSE,FALSE,24,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Credit card (automatic),51.09999847,1269.599976,FALSE
4720-VSTSI,Female,FALSE,FALSE,44,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),84.80000305,3862.550049,TRUE
3219-JQRSL,Female,TRUE,FALSE,72,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Credit card (automatic),89.09999847,6352.399902,FALSE
2801-NISEI,Male,FALSE,FALSE,24,TRUE,FALSE,DSL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,54.95000076,1348.5,FALSE
3946-MHCZW,Male,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,50.90000153,50.90000153,TRUE
4623-ZKHLY,Male,FALSE,FALSE,22,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Bank transfer (automatic),20.45000076,471.5499878,FALSE
6732-VAILE,Male,FALSE,TRUE,70,TRUE,TRUE,DSL,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),85.94999695,5931.75,FALSE
8201-AAXCB,Male,FALSE,TRUE,25,TRUE,TRUE,DSL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,FALSE,Electronic check,60.34999847,1404.650024,FALSE
7696-CFTAT,Male,FALSE,TRUE,37,TRUE,FALSE,No,,,,,,,Two year,FALSE,Bank transfer (automatic),19.79999924,726.0999756,FALSE
1845-CSBRZ,Female,TRUE,TRUE,22,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,FALSE,Bank transfer (automatic),85.34999847,1961.599976,FALSE
2123-VSCOT,Female,FALSE,TRUE,59,TRUE,TRUE,DSL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Two year,TRUE,Bank transfer (automatic),72.09999847,4194.850098,FALSE
6651-AZVTJ,Male,FALSE,TRUE,49,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,99.80000305,4872.450195,TRUE
4566-GOLUK,Male,FALSE,TRUE,47,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),107.3499985,5118.950195,TRUE
2484-DGXPZ,Female,FALSE,TRUE,31,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Mailed check,19.54999924,658.9500122,TRUE
2018-QKYGT,Male,FALSE,TRUE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,81.05000305,81.05000305,FALSE
2792-VPPET,Male,FALSE,FALSE,3,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Electronic check,20.5,76.94999695,FALSE
7409-JURKQ,Female,FALSE,FALSE,53,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Bank transfer (automatic),111.8000031,5809.75,FALSE
3247-MHJKM,Male,FALSE,FALSE,1,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,20.20000076,20.20000076,FALSE
1964-SVLEA,Male,FALSE,FALSE,20,TRUE,FALSE,No,,,,,,,One year,TRUE,Mailed check,19.70000076,415.8999939,FALSE
4587-NUKOX,Female,FALSE,FALSE,3,TRUE,FALSE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,79.09999847,246.5,TRUE
7297-DVYGA,Female,FALSE,FALSE,51,TRUE,FALSE,No,,,,,,,One year,TRUE,Bank transfer (automatic),19.85000038,996.9500122,FALSE
2239-CGBUZ,Female,FALSE,FALSE,51,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,One year,TRUE,Bank transfer (automatic),60.5,3145.149902,FALSE
0854-UYHZD,Female,FALSE,TRUE,13,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.54999924,265.2999878,FALSE
7243-LCGGZ,Female,FALSE,FALSE,1,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,20.89999962,20.89999962,FALSE
8267-KFGYD,Male,FALSE,TRUE,1,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Mailed check,21.04999924,21.04999924,FALSE
4890-VMUAV,Male,FALSE,FALSE,63,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,One year,FALSE,Electronic check,71.5,4576.299805,FALSE
9261-WDCAF,Male,FALSE,FALSE,3,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Mailed check,54.65000153,189.1000061,FALSE
3764-MNMOI,Male,FALSE,FALSE,46,TRUE,FALSE,No,,,,,,,Two year,FALSE,Credit card (automatic),19.20000076,908.1500244,FALSE
7442-YGZFK,Male,FALSE,FALSE,1,TRUE,TRUE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Credit card (automatic),49.79999924,49.79999924,FALSE
0420-BWTPW,Male,FALSE,TRUE,8,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,25.5,215.1999969,TRUE
8229-BUJHX,Female,FALSE,TRUE,71,TRUE,FALSE,No,,,,,,,Two year,FALSE,Bank transfer (automatic),20.5,1500.949951,FALSE
7449-HVPIV,Male,FALSE,TRUE,55,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Credit card (automatic),90.40000153,5099.149902,FALSE
5504-WSIUR,Female,FALSE,FALSE,70,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,One year,TRUE,Bank transfer (automatic),90.25,6385.950195,FALSE
8183-ONMXC,Female,FALSE,FALSE,2,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Electronic check,80.75,159.4499969,TRUE
8466-PZBLH,Male,FALSE,TRUE,67,TRUE,TRUE,Fiber optic,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Two year,FALSE,Bank transfer (automatic),104.5999985,6885.75,FALSE
9614-RMGHA,Male,FALSE,FALSE,65,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),91.84999847,5940.850098,TRUE
8735-IJJEG,Male,FALSE,FALSE,14,TRUE,FALSE,DSL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),50.20000076,668.8499756,FALSE
0564-MUUQK,Female,FALSE,TRUE,20,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),95.5,1916.199951,FALSE
5054-IEXZT,Male,FALSE,TRUE,1,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,75.34999847,75.34999847,TRUE
5834-ASPWA,Male,FALSE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,75.44999695,75.44999695,TRUE
0701-RFGFI,Female,FALSE,TRUE,49,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),95.40000153,4613.950195,FALSE
0019-EFAEP,Female,FALSE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Two year,TRUE,Bank transfer (automatic),101.3000031,7261.25,FALSE
5619-PTMIK,Female,FALSE,FALSE,46,TRUE,TRUE,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,53.09999847,2459.800049,FALSE
3737-XBQDD,Male,FALSE,FALSE,24,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),84.84999847,2048.800049,FALSE
5882-CMAZQ,Female,FALSE,TRUE,5,FALSE,,DSL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,34.25,163.5500031,FALSE
5846-QFDFI,Female,FALSE,TRUE,33,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),88.59999847,2888.699951,FALSE
4445-KWOKW,Female,FALSE,FALSE,42,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,One year,TRUE,Bank transfer (automatic),60.15000153,2421.600098,FALSE
3511-APPBJ,Male,FALSE,FALSE,23,TRUE,FALSE,Fiber optic,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Credit card (automatic),99.94999695,2292.75,FALSE
7967-HYCDE,Male,FALSE,FALSE,8,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Bank transfer (automatic),70.69999695,553.4000244,FALSE
2430-RRYUW,Male,FALSE,FALSE,66,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,One year,TRUE,Mailed check,54.79999924,3465.699951,FALSE
3948-XHGNA,Male,FALSE,FALSE,24,TRUE,FALSE,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),49.54999924,1210.400024,TRUE
3723-BFBGR,Male,TRUE,FALSE,24,TRUE,TRUE,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),54.79999924,1291.300049,FALSE
0565-IYCGT,Male,FALSE,FALSE,69,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,One year,TRUE,Credit card (automatic),78.59999847,5356.450195,TRUE
5447-WZAFP,Female,FALSE,FALSE,53,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Mailed check,100.3000031,5200.799805,FALSE
5110-CHOPY,Female,FALSE,FALSE,60,FALSE,,DSL,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Two year,FALSE,Electronic check,53.59999847,3237.050049,FALSE
5445-UTODQ,Female,FALSE,FALSE,7,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,81.09999847,576.6500244,TRUE
4425-OWHWB,Female,FALSE,FALSE,20,TRUE,FALSE,No,,,,,,,One year,TRUE,Credit card (automatic),19.35000038,433.75,FALSE
7892-QVYKW,Female,FALSE,TRUE,23,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Electronic check,85.59999847,1868.400024,FALSE
9675-ICXCT,Male,FALSE,TRUE,72,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Electronic check,80.80000305,5728.549805,FALSE
1024-VRZHF,Male,FALSE,FALSE,11,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,74.94999695,825.7000122,TRUE
4703-MQYKT,Male,FALSE,FALSE,21,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.60000038,390.3999939,FALSE
9497-QCMMS,Male,TRUE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,93.55000305,93.55000305,TRUE
5692-ICXLW,Male,TRUE,FALSE,31,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,90.69999695,2845.149902,FALSE
0602-DDUML,Female,FALSE,FALSE,57,TRUE,FALSE,DSL,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Two year,FALSE,Mailed check,69.75,3894.399902,FALSE
2208-MPXIO,Female,FALSE,TRUE,45,TRUE,FALSE,No,,,,,,,Two year,TRUE,Bank transfer (automatic),20,886.4000244,FALSE
1960-UYCNN,Male,FALSE,FALSE,10,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,95.25,1021.549988,FALSE
0348-SDKOL,Female,FALSE,FALSE,58,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Credit card (automatic),102.0999985,5885.399902,TRUE
3190-FZATL,Male,FALSE,TRUE,14,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,19.95000076,268.3999939,FALSE
7336-RLLRH,Male,FALSE,FALSE,27,TRUE,TRUE,DSL,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,One year,FALSE,Mailed check,80.84999847,2204.350098,FALSE
4373-MAVJG,Female,FALSE,TRUE,14,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),90.90000153,1259,TRUE
8901-HJXTF,Female,FALSE,TRUE,12,FALSE,,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,29.20000076,309.1000061,TRUE
7710-JSYOA,Female,FALSE,TRUE,69,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Two year,TRUE,Bank transfer (automatic),93.30000305,6398.049805,FALSE
5419-KLXBN,Female,FALSE,TRUE,25,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),89.15000153,2257.75,TRUE
3424-NMNBO,Male,TRUE,FALSE,58,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,108.8499985,6287.25,TRUE
9885-MFVSU,Female,FALSE,TRUE,35,FALSE,,DSL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Two year,TRUE,Credit card (automatic),46.34999847,1662.050049,FALSE
4514-GFCFI,Female,TRUE,FALSE,16,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,84.75,1350.150024,TRUE
0607-MVMGC,Male,FALSE,TRUE,45,TRUE,TRUE,DSL,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,FALSE,Credit card (automatic),78.75,3600.649902,FALSE
3365-SAIGS,Female,FALSE,FALSE,17,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,83.55000305,1329.150024,FALSE
9828-AOQLM,Female,FALSE,TRUE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,45.70000076,45.70000076,TRUE
8022-BECSI,Male,FALSE,FALSE,22,TRUE,FALSE,No,,,,,,,One year,FALSE,Mailed check,19.60000038,422.5,FALSE
